storm_id,storm_name,associated_records,storm_date,storm_time,rec_identifier,storm_type,latitude,longitude,max_sustained_wind(kt),minimum_pressure(mbar),category,coordinates,storm_state_code
AL131972,dawn,39,1972-09-11,00:00:00,,tropical storm,31.2,-72.1,45.0,-999.0,tropical storm,"(31.2, -72.1)",
AL131972,dawn,39,1972-09-11,06:00:00,,tropical storm,30.7,-73.1,40.0,1007.0,tropical storm,"(30.7, -73.1)",
AL131972,dawn,39,1972-09-11,12:00:00,,tropical storm,30.2,-74.1,40.0,-999.0,tropical storm,"(30.2, -74.1)",
AL131972,dawn,39,1972-09-11,18:00:00,,tropical storm,30.1,-75.1,40.0,-999.0,tropical storm,"(30.1, -75.1)",
AL131972,dawn,39,1972-09-12,00:00:00,,tropical storm,30.1,-76.2,40.0,-999.0,tropical storm,"(30.1, -76.2)",
AL131972,dawn,39,1972-09-12,06:00:00,,tropical storm,30.2,-77.1,35.0,1014.0,tropical storm,"(30.2, -77.1)",
AL131972,dawn,39,1972-09-12,12:00:00,,tropical storm,30.7,-78.0,35.0,-999.0,tropical storm,"(30.7, -78.0)",
AL131972,dawn,39,1972-09-12,18:00:00,,tropical depression,31.0,-78.8,30.0,-999.0,tropical depression,"(31.0, -78.8)",
AL131972,dawn,39,1972-09-13,00:00:00,,tropical depression,30.8,-79.7,30.0,-999.0,tropical depression,"(30.8, -79.7)",
AL131972,dawn,39,1972-09-13,06:00:00,,tropical depression,30.8,-80.6,30.0,-999.0,tropical depression,"(30.8, -80.6)",
AL131972,dawn,39,1972-09-13,12:00:00,,tropical depression,31.1,-81.0,30.0,-999.0,tropical depression,"(31.1, -81.0)",
AL131972,dawn,39,1972-09-13,18:00:00,,tropical depression,31.7,-81.0,30.0,-999.0,tropical depression,"(31.7, -81.0)",
AL131972,dawn,39,1972-09-14,00:00:00,,tropical depression,31.9,-80.6,30.0,-999.0,tropical depression,"(31.9, -80.6)",
AL131972,dawn,39,1972-09-14,06:00:00,,tropical depression,32.4,-80.0,30.0,-999.0,tropical depression,"(32.4, -80.0)",
AL131972,dawn,39,1972-09-14,12:00:00,,tropical depression,32.8,-79.5,30.0,-999.0,tropical depression,"(32.8, -79.5)",
AL141972,charlie,11,1972-09-19,12:00:00,,subtropical depression,37.5,-59.5,25.0,-999.0,subtropical depression,"(37.5, -59.5)",
AL141972,charlie,11,1972-09-19,18:00:00,,subtropical depression,38.5,-59.3,30.0,1008.0,subtropical depression,"(38.5, -59.3)",
AL141972,charlie,11,1972-09-20,00:00:00,,subtropical storm,39.5,-59.0,35.0,-999.0,subtropical storm,"(39.5, -59.0)",
AL141972,charlie,11,1972-09-20,06:00:00,,subtropical storm,40.0,-57.5,40.0,-999.0,subtropical storm,"(40.0, -57.5)",
AL141972,charlie,11,1972-09-20,12:00:00,,subtropical storm,40.7,-54.2,50.0,1001.0,subtropical storm,"(40.7, -54.2)",
AL141972,charlie,11,1972-09-20,18:00:00,,subtropical storm,41.7,-49.8,50.0,-999.0,subtropical storm,"(41.7, -49.8)",
AL141972,charlie,11,1972-09-21,00:00:00,,subtropical storm,42.8,-45.4,55.0,-999.0,subtropical storm,"(42.8, -45.4)",
AL141972,charlie,11,1972-09-21,06:00:00,,extratropical storm,46.0,-40.0,60.0,992.0,extratropical storm,"(46.0, -40.0)",
AL141972,charlie,11,1972-09-21,12:00:00,,extratropical storm,49.5,-37.0,60.0,-999.0,extratropical storm,"(49.5, -37.0)",
AL141972,charlie,11,1972-09-21,18:00:00,,extratropical storm,52.0,-36.0,60.0,944.0,extratropical storm,"(52.0, -36.0)",
AL141972,charlie,11,1972-09-22,00:00:00,,extratropical storm,54.0,-36.0,60.0,-999.0,extratropical storm,"(54.0, -36.0)",
AL191972,delta,25,1972-11-01,18:00:00,,subtropical depression,35.0,-47.5,25.0,1013.0,subtropical depression,"(35.0, -47.5)",
AL191972,delta,25,1972-11-02,00:00:00,,subtropical storm,34.7,-48.0,35.0,-999.0,subtropical storm,"(34.7, -48.0)",
AL191972,delta,25,1972-11-02,06:00:00,,subtropical storm,34.4,-48.3,35.0,-999.0,subtropical storm,"(34.4, -48.3)",
AL191972,delta,25,1972-11-02,12:00:00,,subtropical storm,34.2,-48.6,40.0,1003.0,subtropical storm,"(34.2, -48.6)",
AL191972,delta,25,1972-11-02,18:00:00,,subtropical storm,33.8,-48.9,40.0,-999.0,subtropical storm,"(33.8, -48.9)",
AL191972,delta,25,1972-11-03,00:00:00,,subtropical storm,33.5,-49.2,40.0,1001.0,subtropical storm,"(33.5, -49.2)",
AL191972,delta,25,1972-11-03,06:00:00,,subtropical storm,32.7,-49.8,40.0,-999.0,subtropical storm,"(32.7, -49.8)",
AL191972,delta,25,1972-11-03,12:00:00,,subtropical storm,32.0,-50.0,40.0,1003.0,subtropical storm,"(32.0, -50.0)",
AL191972,delta,25,1972-11-03,18:00:00,,subtropical storm,31.0,-50.1,40.0,-999.0,subtropical storm,"(31.0, -50.1)",
AL191972,delta,25,1972-11-04,00:00:00,,subtropical storm,30.0,-49.7,40.0,1003.0,subtropical storm,"(30.0, -49.7)",
AL191972,delta,25,1972-11-04,06:00:00,,subtropical storm,29.8,-48.6,40.0,-999.0,subtropical storm,"(29.8, -48.6)",
AL191972,delta,25,1972-11-04,12:00:00,,subtropical storm,29.7,-47.6,35.0,1005.0,subtropical storm,"(29.7, -47.6)",
AL191972,delta,25,1972-11-04,18:00:00,,subtropical storm,29.8,-46.9,35.0,-999.0,subtropical storm,"(29.8, -46.9)",
AL191972,delta,25,1972-11-05,00:00:00,,subtropical depression,30.1,-46.3,30.0,1006.0,subtropical depression,"(30.1, -46.3)",
AL191972,delta,25,1972-11-05,06:00:00,,subtropical depression,30.2,-45.6,30.0,-999.0,subtropical depression,"(30.2, -45.6)",
AL191972,delta,25,1972-11-05,12:00:00,,subtropical depression,30.3,-45.0,30.0,1008.0,subtropical depression,"(30.3, -45.0)",
AL191972,delta,25,1972-11-05,18:00:00,,subtropical depression,30.3,-44.0,30.0,-999.0,subtropical depression,"(30.3, -44.0)",
AL191972,delta,25,1972-11-06,00:00:00,,subtropical depression,30.3,-43.0,25.0,1008.0,subtropical depression,"(30.3, -43.0)",
AL191972,delta,25,1972-11-06,06:00:00,,subtropical depression,30.3,-42.5,25.0,-999.0,subtropical depression,"(30.3, -42.5)",
AL191972,delta,25,1972-11-06,12:00:00,,subtropical depression,30.3,-42.1,25.0,1010.0,subtropical depression,"(30.3, -42.1)",
AL191972,delta,25,1972-11-06,18:00:00,,subtropical depression,30.7,-42.0,25.0,-999.0,subtropical depression,"(30.7, -42.0)",
AL191972,delta,25,1972-11-07,00:00:00,,subtropical depression,31.0,-42.0,25.0,1011.0,subtropical depression,"(31.0, -42.0)",
AL191972,delta,25,1972-11-07,06:00:00,,subtropical depression,31.2,-42.1,25.0,-999.0,subtropical depression,"(31.2, -42.1)",
AL191972,delta,25,1972-11-07,12:00:00,,subtropical depression,31.3,-42.1,25.0,1011.0,subtropical depression,"(31.3, -42.1)",
AL191972,delta,25,1972-11-07,18:00:00,,subtropical depression,32.5,-42.5,25.0,-999.0,subtropical depression,"(32.5, -42.5)",
AL041973,alice,22,1973-07-01,18:00:00,,tropical depression,26.0,-67.8,30.0,1006.0,tropical depression,"(26.0, -67.8)",
AL041973,alice,22,1973-07-02,00:00:00,,tropical depression,26.3,-67.5,30.0,1006.0,tropical depression,"(26.3, -67.5)",
AL041973,alice,22,1973-07-02,06:00:00,,tropical depression,26.5,-67.2,30.0,-999.0,tropical depression,"(26.5, -67.2)",
AL041973,alice,22,1973-07-02,12:00:00,,tropical depression,26.8,-66.8,30.0,-999.0,tropical depression,"(26.8, -66.8)",
AL041973,alice,22,1973-07-02,18:00:00,,tropical depression,27.4,-66.4,30.0,1005.0,tropical depression,"(27.4, -66.4)",
AL041973,alice,22,1973-07-03,00:00:00,,tropical storm,27.8,-66.0,40.0,-999.0,tropical storm,"(27.8, -66.0)",
AL041973,alice,22,1973-07-03,06:00:00,,tropical storm,28.8,-65.6,50.0,-999.0,tropical storm,"(28.8, -65.6)",
AL041973,alice,22,1973-07-03,12:00:00,,tropical storm,29.8,-65.5,60.0,1000.0,tropical storm,"(29.8, -65.5)",
AL041973,alice,22,1973-07-03,18:00:00,,hurricane,30.6,-65.4,65.0,-999.0,1,"(30.6, -65.4)",
AL041973,alice,22,1973-07-04,00:00:00,,hurricane,31.4,-65.3,65.0,-999.0,1,"(31.4, -65.3)",
AL041973,alice,22,1973-07-04,06:00:00,,hurricane,32.3,-65.1,70.0,986.0,1,"(32.3, -65.1)",
AL041973,alice,22,1973-07-04,12:00:00,,hurricane,33.1,-65.1,80.0,990.0,1,"(33.1, -65.1)",
AL041973,alice,22,1973-07-04,18:00:00,,hurricane,34.0,-65.1,80.0,-999.0,1,"(34.0, -65.1)",
AL041973,alice,22,1973-07-05,00:00:00,,hurricane,34.9,-64.9,70.0,-999.0,1,"(34.9, -64.9)",
AL041973,alice,22,1973-07-05,06:00:00,,hurricane,35.8,-64.7,65.0,-999.0,1,"(35.8, -64.7)",
AL041973,alice,22,1973-07-05,12:00:00,,hurricane,36.9,-64.3,65.0,-999.0,1,"(36.9, -64.3)",
AL041973,alice,22,1973-07-05,18:00:00,,hurricane,38.3,-63.9,65.0,-999.0,1,"(38.3, -63.9)",
AL041973,alice,22,1973-07-06,00:00:00,,hurricane,40.3,-62.9,65.0,995.0,1,"(40.3, -62.9)",
AL041973,alice,22,1973-07-06,06:00:00,,tropical storm,42.5,-61.6,60.0,-999.0,tropical storm,"(42.5, -61.6)",
AL041973,alice,22,1973-07-06,12:00:00,,tropical storm,45.0,-60.0,60.0,991.0,tropical storm,"(45.0, -60.0)",
AL041973,alice,22,1973-07-06,18:00:00,,tropical storm,48.3,-58.8,50.0,-999.0,tropical storm,"(48.3, -58.8)",
AL041973,alice,22,1973-07-07,00:00:00,,tropical storm,52.0,-56.5,45.0,-999.0,tropical storm,"(52.0, -56.5)",
AL061973,alfa,11,1973-07-30,12:00:00,,subtropical depression,32.6,-74.1,25.0,1013.0,subtropical depression,"(32.6, -74.1)",
AL061973,alfa,11,1973-07-30,18:00:00,,subtropical depression,33.8,-73.3,30.0,-999.0,subtropical depression,"(33.8, -73.3)",
AL061973,alfa,11,1973-07-31,00:00:00,,subtropical storm,35.0,-72.5,35.0,-999.0,subtropical storm,"(35.0, -72.5)",
AL061973,alfa,11,1973-07-31,06:00:00,,subtropical storm,36.3,-71.7,35.0,-999.0,subtropical storm,"(36.3, -71.7)",
AL061973,alfa,11,1973-07-31,12:00:00,,subtropical storm,37.5,-70.8,40.0,-999.0,subtropical storm,"(37.5, -70.8)",
AL061973,alfa,11,1973-07-31,18:00:00,,subtropical storm,38.5,-70.2,35.0,1005.0,subtropical storm,"(38.5, -70.2)",
AL061973,alfa,11,1973-08-01,00:00:00,,subtropical storm,39.6,-69.7,35.0,1006.0,subtropical storm,"(39.6, -69.7)",
AL061973,alfa,11,1973-08-01,06:00:00,,subtropical depression,40.5,-69.4,30.0,-999.0,subtropical depression,"(40.5, -69.4)",
AL061973,alfa,11,1973-08-01,12:00:00,,subtropical depression,41.5,-69.1,25.0,1007.0,subtropical depression,"(41.5, -69.1)",
AL061973,alfa,11,1973-08-01,18:00:00,,subtropical depression,42.7,-68.8,25.0,1008.0,subtropical depression,"(42.7, -68.8)",
AL061973,alfa,11,1973-08-02,00:00:00,,subtropical depression,44.0,-68.0,25.0,1010.0,subtropical depression,"(44.0, -68.0)",
AL081973,brenda,16,1973-08-18,06:00:00,,tropical depression,20.5,-83.7,30.0,-999.0,tropical depression,"(20.5, -83.7)",
AL081973,brenda,16,1973-08-18,12:00:00,,tropical depression,21.0,-84.8,30.0,1007.0,tropical depression,"(21.0, -84.8)",
AL081973,brenda,16,1973-08-18,18:00:00,,tropical storm,21.2,-86.0,35.0,-999.0,tropical storm,"(21.2, -86.0)",
AL081973,brenda,16,1973-08-19,00:00:00,,tropical storm,21.3,-86.9,50.0,992.0,tropical storm,"(21.3, -86.9)",
AL081973,brenda,16,1973-08-19,06:00:00,,tropical storm,21.3,-87.6,55.0,-999.0,tropical storm,"(21.3, -87.6)",
AL081973,brenda,16,1973-08-19,12:00:00,,tropical storm,21.2,-88.3,55.0,-999.0,tropical storm,"(21.2, -88.3)",
AL081973,brenda,16,1973-08-19,18:00:00,,tropical storm,21.2,-89.0,50.0,-999.0,tropical storm,"(21.2, -89.0)",
AL081973,brenda,16,1973-08-20,00:00:00,,tropical storm,21.1,-89.6,45.0,996.0,tropical storm,"(21.1, -89.6)",
AL081973,brenda,16,1973-08-20,06:00:00,,tropical storm,20.7,-90.5,45.0,-999.0,tropical storm,"(20.7, -90.5)",
AL081973,brenda,16,1973-08-20,12:00:00,,tropical storm,20.3,-91.2,45.0,-999.0,tropical storm,"(20.3, -91.2)",
AL081973,brenda,16,1973-08-20,18:00:00,,hurricane,19.8,-91.7,65.0,-999.0,1,"(19.8, -91.7)",
AL081973,brenda,16,1973-08-21,00:00:00,,hurricane,19.4,-91.9,70.0,977.0,1,"(19.4, -91.9)",
AL081973,brenda,16,1973-08-21,06:00:00,,hurricane,19.0,-92.1,80.0,-999.0,1,"(19.0, -92.1)",
AL081973,brenda,16,1973-08-21,12:00:00,,tropical storm,18.4,-92.3,60.0,-999.0,tropical storm,"(18.4, -92.3)",
AL081973,brenda,16,1973-08-21,18:00:00,,tropical storm,17.6,-92.1,40.0,-999.0,tropical storm,"(17.6, -92.1)",
AL081973,brenda,16,1973-08-22,00:00:00,,tropical depression,17.2,-91.5,30.0,-999.0,tropical depression,"(17.2, -91.5)",
AL091973,christine,42,1973-08-25,12:00:00,,tropical depression,11.0,-14.0,30.0,-999.0,tropical depression,"(11.0, -14.0)",
AL091973,christine,42,1973-08-25,18:00:00,,tropical depression,10.9,-15.2,30.0,-999.0,tropical depression,"(10.9, -15.2)",
AL091973,christine,42,1973-08-26,00:00:00,,tropical depression,10.8,-16.4,30.0,-999.0,tropical depression,"(10.8, -16.4)",
AL091973,christine,42,1973-08-26,06:00:00,,tropical depression,10.7,-17.7,30.0,-999.0,tropical depression,"(10.7, -17.7)",
AL091973,christine,42,1973-08-26,12:00:00,,tropical depression,10.5,-19.0,30.0,-999.0,tropical depression,"(10.5, -19.0)",
AL091973,christine,42,1973-08-26,18:00:00,,tropical depression,10.5,-20.5,30.0,-999.0,tropical depression,"(10.5, -20.5)",
AL091973,christine,42,1973-08-27,00:00:00,,tropical depression,10.5,-22.0,30.0,-999.0,tropical depression,"(10.5, -22.0)",
AL091973,christine,42,1973-08-27,06:00:00,,tropical depression,10.5,-23.0,30.0,-999.0,tropical depression,"(10.5, -23.0)",
AL091973,christine,42,1973-08-27,12:00:00,,tropical depression,10.5,-24.0,30.0,-999.0,tropical depression,"(10.5, -24.0)",
AL091973,christine,42,1973-08-27,18:00:00,,tropical depression,10.5,-25.5,30.0,-999.0,tropical depression,"(10.5, -25.5)",
AL091973,christine,42,1973-08-28,00:00:00,,tropical depression,10.5,-27.0,30.0,-999.0,tropical depression,"(10.5, -27.0)",
AL091973,christine,42,1973-08-28,06:00:00,,tropical depression,10.5,-28.5,30.0,-999.0,tropical depression,"(10.5, -28.5)",
AL091973,christine,42,1973-08-28,12:00:00,,tropical storm,10.5,-30.0,40.0,-999.0,tropical storm,"(10.5, -30.0)",
AL091973,christine,42,1973-08-28,18:00:00,,tropical storm,10.4,-31.8,40.0,-999.0,tropical storm,"(10.4, -31.8)",
AL091973,christine,42,1973-08-29,00:00:00,,tropical storm,10.3,-33.5,40.0,-999.0,tropical storm,"(10.3, -33.5)",
AL091973,christine,42,1973-08-29,06:00:00,,tropical storm,10.3,-35.3,40.0,-999.0,tropical storm,"(10.3, -35.3)",
AL091973,christine,42,1973-08-29,12:00:00,,tropical storm,10.2,-37.0,40.0,-999.0,tropical storm,"(10.2, -37.0)",
AL091973,christine,42,1973-08-29,18:00:00,,tropical storm,10.2,-38.4,40.0,-999.0,tropical storm,"(10.2, -38.4)",
AL091973,christine,42,1973-08-30,00:00:00,,tropical storm,10.1,-39.8,40.0,-999.0,tropical storm,"(10.1, -39.8)",
AL091973,christine,42,1973-08-30,06:00:00,,tropical storm,10.1,-40.8,40.0,-999.0,tropical storm,"(10.1, -40.8)",
AL091973,christine,42,1973-08-30,12:00:00,,tropical storm,10.0,-41.8,45.0,-999.0,tropical storm,"(10.0, -41.8)",
AL091973,christine,42,1973-08-30,18:00:00,,tropical storm,10.4,-43.0,45.0,-999.0,tropical storm,"(10.4, -43.0)",
AL091973,christine,42,1973-08-31,00:00:00,,tropical storm,10.8,-44.3,45.0,1007.0,tropical storm,"(10.8, -44.3)",
AL091973,christine,42,1973-08-31,06:00:00,,tropical storm,11.2,-45.3,50.0,-999.0,tropical storm,"(11.2, -45.3)",
AL091973,christine,42,1973-08-31,12:00:00,,tropical storm,11.8,-46.4,50.0,-999.0,tropical storm,"(11.8, -46.4)",
AL091973,christine,42,1973-08-31,18:00:00,,tropical storm,12.5,-47.8,50.0,1003.0,tropical storm,"(12.5, -47.8)",
AL091973,christine,42,1973-09-01,00:00:00,,tropical storm,13.2,-49.2,50.0,-999.0,tropical storm,"(13.2, -49.2)",
AL091973,christine,42,1973-09-01,06:00:00,,tropical storm,13.7,-50.7,50.0,-999.0,tropical storm,"(13.7, -50.7)",
AL091973,christine,42,1973-09-01,12:00:00,,tropical storm,14.3,-52.3,50.0,1002.0,tropical storm,"(14.3, -52.3)",
AL091973,christine,42,1973-09-01,18:00:00,,tropical storm,14.5,-53.3,50.0,-999.0,tropical storm,"(14.5, -53.3)",
AL091973,christine,42,1973-09-02,00:00:00,,tropical storm,14.7,-54.4,55.0,999.0,tropical storm,"(14.7, -54.4)",
AL091973,christine,42,1973-09-02,06:00:00,,tropical storm,14.9,-55.5,60.0,996.0,tropical storm,"(14.9, -55.5)",
AL091973,christine,42,1973-09-02,12:00:00,,tropical storm,15.2,-56.8,60.0,-999.0,tropical storm,"(15.2, -56.8)",
AL091973,christine,42,1973-09-02,18:00:00,,tropical storm,15.3,-57.7,55.0,-999.0,tropical storm,"(15.3, -57.7)",
AL091973,christine,42,1973-09-03,00:00:00,,tropical storm,15.6,-58.6,55.0,1004.0,tropical storm,"(15.6, -58.6)",
AL091973,christine,42,1973-09-03,06:00:00,,tropical storm,16.0,-59.5,55.0,-999.0,tropical storm,"(16.0, -59.5)",
AL091973,christine,42,1973-09-03,12:00:00,,tropical storm,16.4,-60.3,50.0,1008.0,tropical storm,"(16.4, -60.3)",
AL091973,christine,42,1973-09-03,18:00:00,,tropical depression,16.8,-61.6,30.0,-999.0,tropical depression,"(16.8, -61.6)",
AL091973,christine,42,1973-09-04,00:00:00,,tropical depression,17.1,-62.7,30.0,1011.0,tropical depression,"(17.1, -62.7)",
AL091973,christine,42,1973-09-04,06:00:00,,tropical depression,17.7,-63.8,30.0,-999.0,tropical depression,"(17.7, -63.8)",
AL091973,christine,42,1973-09-04,12:00:00,,tropical depression,18.4,-65.0,30.0,-999.0,tropical depression,"(18.4, -65.0)",
AL091973,christine,42,1973-09-04,18:00:00,,tropical depression,19.0,-66.2,30.0,-999.0,tropical depression,"(19.0, -66.2)",
AL101973,delia,23,1973-09-01,18:00:00,,tropical depression,20.5,-86.5,30.0,1008.0,tropical depression,"(20.5, -86.5)",
AL101973,delia,23,1973-09-02,00:00:00,,tropical depression,21.3,-86.8,30.0,-999.0,tropical depression,"(21.3, -86.8)",
AL101973,delia,23,1973-09-02,06:00:00,,tropical depression,21.9,-87.0,30.0,-999.0,tropical depression,"(21.9, -87.0)",
AL101973,delia,23,1973-09-02,12:00:00,,tropical depression,22.5,-87.1,30.0,-999.0,tropical depression,"(22.5, -87.1)",
AL101973,delia,23,1973-09-02,18:00:00,,tropical depression,23.1,-87.4,30.0,-999.0,tropical depression,"(23.1, -87.4)",
AL101973,delia,23,1973-09-03,00:00:00,,tropical storm,24.0,-88.0,40.0,1000.0,tropical storm,"(24.0, -88.0)",
AL101973,delia,23,1973-09-03,06:00:00,,tropical storm,25.0,-88.9,50.0,-999.0,tropical storm,"(25.0, -88.9)",
AL101973,delia,23,1973-09-03,12:00:00,,tropical storm,25.9,-89.9,60.0,997.0,tropical storm,"(25.9, -89.9)",
AL101973,delia,23,1973-09-03,18:00:00,,tropical storm,26.5,-91.0,60.0,994.0,tropical storm,"(26.5, -91.0)",
AL101973,delia,23,1973-09-04,00:00:00,,tropical storm,27.0,-92.4,60.0,-999.0,tropical storm,"(27.0, -92.4)",
AL101973,delia,23,1973-09-04,06:00:00,,tropical storm,26.9,-93.0,60.0,-999.0,tropical storm,"(26.9, -93.0)",
AL101973,delia,23,1973-09-04,12:00:00,,tropical storm,27.5,-93.1,60.0,993.0,tropical storm,"(27.5, -93.1)",
AL101973,delia,23,1973-09-04,18:00:00,,tropical storm,28.4,-94.0,60.0,986.0,tropical storm,"(28.4, -94.0)",
AL101973,delia,23,1973-09-05,00:00:00,,tropical storm,29.0,-94.9,55.0,-999.0,tropical storm,"(29.0, -94.9)",
AL101973,delia,23,1973-09-05,06:00:00,,tropical storm,28.9,-95.8,50.0,-999.0,tropical storm,"(28.9, -95.8)",
AL101973,delia,23,1973-09-05,12:00:00,,tropical storm,28.1,-96.0,45.0,988.0,tropical storm,"(28.1, -96.0)",
AL101973,delia,23,1973-09-05,18:00:00,,tropical storm,28.0,-95.5,40.0,-999.0,tropical storm,"(28.0, -95.5)",
AL101973,delia,23,1973-09-06,00:00:00,,tropical storm,28.0,-95.2,45.0,-999.0,tropical storm,"(28.0, -95.2)",
AL101973,delia,23,1973-09-06,06:00:00,,tropical storm,29.0,-95.6,40.0,-999.0,tropical storm,"(29.0, -95.6)",
AL101973,delia,23,1973-09-06,12:00:00,,tropical storm,29.8,-96.3,35.0,-999.0,tropical storm,"(29.8, -96.3)",
AL101973,delia,23,1973-09-06,18:00:00,,tropical depression,30.3,-98.1,30.0,-999.0,tropical depression,"(30.3, -98.1)",
AL101973,delia,23,1973-09-07,00:00:00,,tropical depression,30.2,-100.2,30.0,-999.0,tropical depression,"(30.2, -100.2)",
AL101973,delia,23,1973-09-07,06:00:00,,tropical depression,29.2,-101.7,30.0,-999.0,tropical depression,"(29.2, -101.7)",
AL121973,ellen,37,1973-09-14,12:00:00,,tropical depression,10.5,-22.4,30.0,-999.0,tropical depression,"(10.5, -22.4)",
AL121973,ellen,37,1973-09-14,18:00:00,,tropical depression,11.3,-23.2,30.0,-999.0,tropical depression,"(11.3, -23.2)",
AL121973,ellen,37,1973-09-15,00:00:00,,tropical depression,12.2,-24.3,30.0,-999.0,tropical depression,"(12.2, -24.3)",
AL121973,ellen,37,1973-09-15,06:00:00,,tropical depression,13.1,-25.0,30.0,-999.0,tropical depression,"(13.1, -25.0)",
AL121973,ellen,37,1973-09-15,12:00:00,,tropical storm,14.0,-25.7,40.0,1003.0,tropical storm,"(14.0, -25.7)",
AL121973,ellen,37,1973-09-15,18:00:00,,tropical storm,15.1,-26.8,40.0,-999.0,tropical storm,"(15.1, -26.8)",
AL121973,ellen,37,1973-09-16,00:00:00,,tropical storm,16.2,-28.1,40.0,-999.0,tropical storm,"(16.2, -28.1)",
AL121973,ellen,37,1973-09-16,06:00:00,,tropical storm,17.2,-29.4,40.0,-999.0,tropical storm,"(17.2, -29.4)",
AL121973,ellen,37,1973-09-16,12:00:00,,tropical storm,18.2,-30.7,40.0,-999.0,tropical storm,"(18.2, -30.7)",
AL121973,ellen,37,1973-09-16,18:00:00,,tropical storm,19.2,-32.2,40.0,-999.0,tropical storm,"(19.2, -32.2)",
AL121973,ellen,37,1973-09-17,00:00:00,,tropical storm,20.2,-33.8,45.0,-999.0,tropical storm,"(20.2, -33.8)",
AL121973,ellen,37,1973-09-17,06:00:00,,tropical storm,21.1,-35.3,45.0,-999.0,tropical storm,"(21.1, -35.3)",
AL121973,ellen,37,1973-09-17,12:00:00,,tropical storm,22.6,-36.8,50.0,1008.0,tropical storm,"(22.6, -36.8)",
AL121973,ellen,37,1973-09-17,18:00:00,,tropical storm,24.5,-38.3,50.0,-999.0,tropical storm,"(24.5, -38.3)",
AL121973,ellen,37,1973-09-18,00:00:00,,tropical storm,25.3,-39.8,50.0,-999.0,tropical storm,"(25.3, -39.8)",
AL121973,ellen,37,1973-09-18,06:00:00,,tropical storm,26.0,-41.7,50.0,-999.0,tropical storm,"(26.0, -41.7)",
AL121973,ellen,37,1973-09-18,12:00:00,,tropical storm,26.5,-43.5,55.0,997.0,tropical storm,"(26.5, -43.5)",
AL121973,ellen,37,1973-09-18,18:00:00,,tropical storm,26.7,-45.2,60.0,995.0,tropical storm,"(26.7, -45.2)",
AL121973,ellen,37,1973-09-19,00:00:00,,hurricane,26.9,-47.0,65.0,-999.0,1,"(26.9, -47.0)",
AL121973,ellen,37,1973-09-19,06:00:00,,hurricane,27.1,-48.7,65.0,-999.0,1,"(27.1, -48.7)",
AL121973,ellen,37,1973-09-19,12:00:00,,hurricane,27.1,-50.1,70.0,-999.0,1,"(27.1, -50.1)",
AL121973,ellen,37,1973-09-19,18:00:00,,hurricane,27.2,-51.5,75.0,985.0,1,"(27.2, -51.5)",
AL121973,ellen,37,1973-09-20,00:00:00,,hurricane,27.8,-52.4,75.0,-999.0,1,"(27.8, -52.4)",
AL121973,ellen,37,1973-09-20,06:00:00,,hurricane,28.7,-53.0,75.0,-999.0,1,"(28.7, -53.0)",
AL121973,ellen,37,1973-09-20,12:00:00,,hurricane,29.6,-53.5,80.0,984.0,1,"(29.6, -53.5)",
AL121973,ellen,37,1973-09-20,18:00:00,,hurricane,30.7,-53.9,80.0,981.0,1,"(30.7, -53.9)",
AL121973,ellen,37,1973-09-21,00:00:00,,hurricane,32.0,-54.0,80.0,977.0,1,"(32.0, -54.0)",
AL121973,ellen,37,1973-09-21,06:00:00,,hurricane,33.3,-53.9,80.0,-999.0,1,"(33.3, -53.9)",
AL121973,ellen,37,1973-09-21,12:00:00,,hurricane,34.6,-53.4,80.0,-999.0,1,"(34.6, -53.4)",
AL121973,ellen,37,1973-09-21,18:00:00,,hurricane,36.0,-52.5,90.0,962.0,2,"(36.0, -52.5)",
AL121973,ellen,37,1973-09-22,00:00:00,,hurricane,37.5,-50.9,90.0,-999.0,2,"(37.5, -50.9)",
AL121973,ellen,37,1973-09-22,06:00:00,,hurricane,39.5,-48.5,95.0,-999.0,2,"(39.5, -48.5)",
